Orthogroup	Adipose	Adrenal	Brain	Colon	Heart	Liver	Muscle	Pituitary	Skin	Spleen	Thyroid	Lung	Testis	angle_diagonal	orth_component
OG0000000	0.0409086359568077	0.0763145411789583	0.0875224037774098	0.0302481050677248	0.0156773079761165	0.0310061509534189	0.0209175556230469	0.11470052132427	0.0219473245674279	0.0196942705452562	0.0149764506742618	0.0244990703422297	0.460548243474737	57.47306972172436	"[-0.03285756  0.00254834  0.01375621 -0.04351809 -0.05808889 -0.04276005
 -0.05284864  0.04093432 -0.05181887 -0.05407193 -0.05878975 -0.04926713
  0.38678204]"
OG0000001	0.646094297540283	0.743042160726666	0.496956263435255	0.49942357466749	0.576185304137258	0.698649652784919	0.529197556982213	0.730892671952214	0.528958292680472	0.613046583464885	0.657177857474764	0.567954319539336	0.478674344825591	8.348302876318385	"[ 0.04869023  0.14563809 -0.1004478  -0.09798049 -0.02121876  0.10124559
 -0.06820651  0.1334886  -0.06844578  0.01564252  0.05977379 -0.02944975
 -0.11872972]"
OG0000002	0.0093548282377074	0.0189780131081567	0.0663459011743315	0.108358186825805	0.0472349652637272	0.0288723204074918	0.0373774742799374	0.167435059280755	0.0585819236910202	0.0033079441827473	0.0242945519581906	0.0149819597022578	1.30432612493237	66.69564545792609	"[-0.13598742 -0.12636424 -0.07899635 -0.03698406 -0.09810728 -0.11646993
 -0.10796478  0.02209281 -0.08676033 -0.14203431 -0.1210477  -0.13036029
  1.15898387]"
OG0000004	0.0830767642091269	0.0664373542649777	0.156392923917864	0.0748977072490423	0.0582510946647193	0.0895132266722699	0.0689567140962193	0.0756845176475348	0.0612738968786948	0.0810337832192963	0.0721238340208334	0.0668023274817245	0.461690493727594	43.829053917033434	"[-0.02585667 -0.04249608  0.04745949 -0.03403573 -0.05068234 -0.01942021
 -0.03997672 -0.03324892 -0.04765954 -0.02789965 -0.0368096  -0.04213111
  0.35275706]"
OG0000005	0.223092307553383	0.227671689742731	0.0079534059487763	0.0008935276165646	0.0122910648681122	0.0450865592305382	0.0187522852516108	0.0005728061837718	0.0017874338932388	0.0445230481194427	0.0027539223326457	0.0005495734668619	0.793212156598623	63.50971545535977	"[ 0.11700463  0.12158401 -0.09813427 -0.10519415 -0.09379661 -0.06100112
 -0.08733539 -0.10551487 -0.10430024 -0.06156463 -0.10333375 -0.1055381
  0.68712448]"
OG0000006	0.0481179269874816	0.058796537789207	0.113989325066314	0.0261179042638892	0.0435810357488824	0.0517063752195367	0.0529874305755769	0.137043628360803	0.0300205515915392	0.0621461618978215	0.0343019779665319	0.125293054128253	0.409190208668307	46.90764039200524	"[-0.04367377 -0.03299516  0.02219762 -0.0656738  -0.04821067 -0.04008533
 -0.03880427  0.04525193 -0.06177115 -0.02964554 -0.05748972  0.03350135
  0.31739851]"
OG0000007	0.133165270497629	0.0776481718897456	0.0512366821877651	0.18820558221708	0.07663297672854	1.50942875948607	0.118724596717511	0.0297721596758739	0.326235964041382	0.0331809237557513	0.0671765773129443	0.171836206737938	0.126431041516756	59.43582195639372	"[-0.09065588 -0.14617298 -0.17258446 -0.03561556 -0.14718817  1.28560761
 -0.10509655 -0.19404899  0.10241482 -0.19064022 -0.15664457 -0.05198494
 -0.09739011]"
OG0000008	0.0052644887563448	0.0097654999393824	0.0249877839100554	0.0460814708102523	0.0092240871370557	0.0175252540588144	0.0117840214498892	0.136665476137713	0.0143071986674892	0.0101750698616537	0.0209144534844368	0.0312113526168048	1.3935265817304	69.9701124618136	"[-0.12792264 -0.12342163 -0.10819935 -0.08710566 -0.12396305 -0.11566188
 -0.12140311  0.00347834 -0.11887994 -0.12301206 -0.11227268 -0.10197578
  1.26033945]"
OG0000009	0.351045914266422	0.318410195847465	0.313182753193696	0.341444181743539	0.400730677703508	0.487600153180896	0.355733064528399	0.248567833237893	0.852295748649375	0.399936098294054	0.432287319817195	0.455518365652602	0.250797225624318	20.23768829986021	"[-4.95348189e-02 -8.21705374e-02 -8.73979800e-02 -5.91365515e-02
  1.49944493e-04  8.70194200e-02 -4.48476687e-02 -1.52012900e-01
  4.51715015e-01 -6.44634917e-04  3.17065866e-02  5.49376324e-02
 -1.49783508e-01]"
OG0000010	0.687712266995855	0.723019677216744	0.350797239223729	0.616529307469054	0.536347692830671	0.46035336909441	0.646362296774034	0.798558382019092	0.447549900311807	0.546494822884885	0.390915979865134	0.447105925209734	0.542873590419732	13.186996517161246	"[ 0.13427992  0.16958733 -0.2026351   0.06309697 -0.01708465 -0.09307897
  0.09292995  0.24512604 -0.10588244 -0.00693752 -0.16251636 -0.10632642
 -0.01055875]"
OG0000011	0.0334338719966475	0.444998710202326	0.461892583536726	0.0520148852749156	0.0890200511616696	0.0286231630847375	0.0187472665741761	0.149989388097291	0.0060220532944184	0.0122625835696535	0.0098567735417213	0.0385207360599522	1.11953172000992	58.3965059496699	"[-0.15617488  0.25538996  0.27228383 -0.13759387 -0.1005887  -0.16098559
 -0.17086149 -0.03961936 -0.1835867  -0.17734617 -0.17975198 -0.15108802
  0.92992297]"
OG0000013	0.0401439997416533	0.0555036946156481	0.0623930236378766	0.0321223716915052	0.0987940902258628	0.0560970736038536	0.0474092306418079	0.0382885266134815	0.0325089438805799	0.0456928294406307	0.037516680459091	0.0479990057265338	0.482697267085062	54.60870000768713	"[-0.04271498 -0.02735529 -0.02046596 -0.05073661  0.01593511 -0.02676191
 -0.03544975 -0.04457045 -0.05035004 -0.03716615 -0.0453423  -0.03485997
  0.39983829]"
OG0000014	0.577899393785141	0.578459886269068	0.663045473865439	0.469823454289263	0.606313805608351	0.449234059337165	0.562024317836841	0.832550710078644	0.548901367144839	0.566943968081758	0.595690143621918	0.556013324889103	0.398604652060229	10.120629137849203	"[ 0.0082452   0.00880569  0.09339128 -0.09983074  0.03665961 -0.12042014
 -0.00762988  0.26289651 -0.02075283 -0.00271023  0.02603595 -0.01364087
 -0.17104954]"
OG0000015	0.243910900233961	0.169588330628866	0.164630365025714	0.173743202341453	0.159995548427425	0.205127532137187	0.137935208337383	0.176087775984154	0.28720825096687	0.175416082359563	0.206373282885507	0.138855014989216	0.58935824677719	27.757368121855702	"[ 0.02635477 -0.0479678  -0.05292577 -0.04381293 -0.05756059 -0.0124286
 -0.07962093 -0.04146836  0.06965212 -0.04214005 -0.01118285 -0.07870112
  0.37180211]"
OG0000016	0.159672415483638	0.150323107685806	0.28890560053076	0.141414473481641	0.111608844526171	0.185042543702024	0.104779686846712	0.173497609061704	0.137084105911799	0.140750150678552	0.112448571106563	0.198876351204057	0.545262950899644	30.938050129949	"[-0.02876346 -0.03811277  0.10046972 -0.0470214  -0.07682703 -0.00339333
 -0.08365619 -0.01493827 -0.05135177 -0.04768573 -0.07598731  0.01044047
  0.35682707]"
OG0000017	0.753487296655733	0.556508020506482	1.12423748133226	0.454902423408843	0.647585724638684	0.412288822820676	0.65013819256714	1.25205362742685	0.542973156297488	0.46729015668241	0.465848540135927	0.733317616262137	0.352708367273538	21.84867437662402	"[ 1.06307341e-01 -9.06719353e-02  4.77057525e-01 -1.92277532e-01
  4.05768792e-04 -2.34891133e-01  2.95823672e-03  6.04873672e-01
 -1.04206800e-01 -1.79889799e-01 -1.81331416e-01  8.61376604e-02
 -2.94471589e-01]"
OG0000018	0.705922643790436	0.822797586743473	0.287444812342641	0.818363907214104	0.528877497354178	0.546750749794835	0.627564898093317	0.690554129182642	0.5401704921168	0.717308915243459	0.486378930920718	0.516335515281607	0.62203901557038	13.08095790753581	"[ 0.09742194  0.21429689 -0.32105589  0.20986321 -0.0796232  -0.06174995
  0.0190642   0.08205343 -0.06833021  0.10880822 -0.12212177 -0.09216518
  0.01353832]"
